Country or area/ISO code,Company Code,Contact
Niederkasseler Lohweg 181 - 183,,Tel: +49 461 9090 546
40547 Duesseldorf,,Fax: +49 461 9090 60546
,,E-mail: marco.rossi@versatel.de
Versorgungsbetriebe Bordesholm GmbH,VBBGFA,Mr. Christian Herold
Bahnhofstrasse 13,,Tel: +49 4322 697737
24582 BORDESHOLM,,Fax: +49 4322 697763
,,E-mail: herold@vb-bordesholm-gmbh.de
Viakom GmbH,VIAKOM,Mr Matthias Damerow
Heideland 1,,Tel.: +49 461 430920 10
24976 HANDEWITT,,Fax: +49 461 430920 50
,,E-mail : matthias.damerow@viakom.de
Via-Vox GmbH,VIAVOX,Mr Yorck Mothes
Friedrich-Ebert-Anlage 36,,Tel.: +49 2058 788018
60325 FRANKFURT,,Fax: +49 2058 788012
,,E-mail: y.mothes@s-c-international.de
Vintage Wireless Networks Gesellschaft für Telekommunikation mbH,VINT,Ulf Hermann
Gladbacher Strasse 74,,Tel: +49 211 6355 3967
40219 DUSSELDORF,,Fax: +49 211 6355 3968
,,E-mail: herrmann@vintagewireless.de
vio:networks GmbH,VIONET,Mr Sjoerd Girkes
Oberschwaigstrasse 45,,Tel: +49 30 2084701 0
92237 SULZBACH-ROSENBERG,,Fax: +49 30 2084701 99
,,E-mail: info@vionetworks.de
Vitroconnect GmbH,VITROC,Steffen Muller
Bonsiepen 9-11,,Tel: +49 5241 30893 19
D-45136 ESSEN,,Fax: +49 5241 9975 205
,,E-mail: steffen.mueller@vitroconnect.de
Vocatel business gmbh,VOCA01,Mr. Boekel
Hofaue 35,,Tel: +49 202 75917 0
42103 WUPPERTAL,,Fax: +49 202 75917 100
,,E-mail: info@vocatel.de
vocatel service gmbh,VOCATE,Mr. Floris Boekel
Hofaue 35,,Tel: +49 151 15141190
42103 Wuppertal,,Fax: +49 202 75917100
,,E-mail: fboekel@vocatel.de
Vodafone D2 GmbH,D2LINK,Karl Wilhelm Siebert
"Am Seestern 1, Postfach 103636",,Tel: +49 211 533 2821
D-40543 DUSSELDORF,,Fax: +49 211 533 2824
Vodafone GmbH,VFDE,Marcus Wielpuetz
Ferdinand-Braun-Platz 1,,Tel: +49 2102 987516
40549 DUSSELDORF,,E-mail: marcus.wielpuetz@vodafone.com
Vodafone GmbH (ex o.tel.o GmbH),OTELO,Mr. Marcus Wielpuetz
Ferdinand-Braun-Platz 1,,Tel: +49 211 533 1047
40549 DUSSELDORF,,E-mail: marcus.wielpuetz@vodafone.com
VoiceON Telecom Services GmbH,VOICE,Mr Evgeniy Ramich
Pascalstrasse 10,,Tel: +49 30 39820500 25
10587 BERLIN,,Fax: +49 30 39820500 99
,,E-mail: did@voice-on.net
voip2gsm s.r.o.,V2GSM,Mr Alexander Maydorf
Hlavni 216,,Tel.: +420 2340 93851
43163 PERSTEJN,,Fax: +49 351 3125 60113
Czech Republic,,E-mail: dw@voip2gsm.eu
Voxbone SA,VOXDEU,Mrs. Patricia Denise Labal
Avenue Louise 489,,Tel: +32 2 808 0000
1050 BRUSSELS,,Fax: +32 2 808 0001
Belgium,,E-mail: regulatory@voxbone.com
voxenergie GmbH,VOXENE,Mr Frank Weis
Zimmerstrasse 78,,Tel: +49 30 206143 730
10117 BERLIN,,Fax: +49 30 206143 731
,,E-mail: f.weis@primaholding.de
VPN Deutschland Ltd. & Co.KG,VPND,Tel: +49 5731 4906926
Osterweg 2,,Fax: +49 5731 4906999
32549 BAD OEYNHAUSEN,,E-mail: auftragsbearbeitung@vpn.de
VSE NET GmbH,VSENET,Dr. Heiko Henkelmann
Nell-Breuning-Allee 6,,Tel: +49 681 607 5075
66115 SAARBRUECKEN,,Fax: +49 681 607 5074
,,E-mail: heiko.henkelmann@artelis.net
Web + Phone GmbH,WPHONE,Mr Vladimir Schulz
IT-Systeme und Kommunikationslösungen,,Tel: +49 3437 701770
Wurzener Strasse 91,,Fax: +49 3437 701926
04668 GRIMMA,,E-mail: service@wp-traffic.de
WEBDISCOUNT GmbH & Co. KG,WEBD,Mr Michael Boehme
Hafenweg 9,,Tel: +49 251 263930 0
48155 MUENSTER,,Fax: +49 251 263930 49
,,E-mail: mboehme@webdiscount.net
weissblau-breitband UG (haftungsbeschraenkt),WBBAND,Mr Wolfgang Schlichtner
Heraklithstrasse 1a,,Tel: +49 8571 983430
84359 SIMBACH,,Fax: +49 8571 9834317
,,E-mail: office@weissblau-breitband.de
WEMACOM Telekommunikation GmbH,WECT,Mrs Ramona Raff
Medeweger Strasse 20,,Tel: +49 385 7552317
19057 SCHWERIN,,Fax: +49 385 7552433
,,E-mail: raff@wemacom.de
WEMAG AG,WEMAG,Mr Mario Jeske
Obotritenring 40,,Tel.: +49 385 755 2460
19053 SCHWERIN,,Fax: +49 385 755 2222
,,E-mail : mario.jeske@wemag.com
werknetz internet GmbH & Co.KG,WKNETZ,Tel: +49 511 9999 8040
Landwehrstrasse 76,,Fax: +49 511 9999 8041
30519 HANNOVER,,E-mail: icc@werknetzinternet.de
Wichmann Internet Services GmbH,WICHMA,Mr Dieter Preiss
Aussigstrasse 6,,Tel: +49 531 59069 10
38542 BRAUNSCHWEIG,,Fax: +49 531 59069 59
,,E-mail: dpreiss@wichmann.net
wilhelm.tel GmbH,WTNET,Mr. Heiko Liebscher
Heidbergstrasse 101 - 111,,Tel: +49 157 0303 0300
22844 NORDERSTEDT,,Fax: +49 40 52104 329
,,E-mail: hliebscher@wt.de
willy.tel GmbH,WTHAM,Mr Jan Storl
Hinschenfelder Stieg 6,,Tel: +49 40 696963 303
22041 HAMBURG,,Fax: +49 40 696963 309
,,E-mail: jan.storl@willytel.de
WINatNet Provider und Netze GmbH,WINANT,Mr Marcel Winter
Ohrestrasse 50a,,Tel: +49 391 555538 53
39124 MAGDEBURG,,Fax: +49 391 555538 54
,,E-mail: info@winatnet.de
wirsNET Kabeldienstleistungen UG (haftungsbeschraenkt),WIRS,Mr Michael Wirsig
Obere Bergstrasse 50,,Tel.: +49 351 3409404
01445 RADEBEUL,,Fax: +49 351 46563641
,,E-mail : info@wirsnet.de
WiSoTEL GmbH Gesellschaft für Kommunikationslösungen Thies Frahm,WISOTL,Mr. Thies Frahm
Kuchengrund 8,,Tel: +49 7191 3668 200
71522 BACKNANG,,Fax: +49 7191 3668 999
,,E-mail: thies.frahm@tkt-teleconsult.de
WITCOM,WITCOM,Mr Volker Bodenbach
Wiesbadener Informations- und Telekommunikations GmbH,,Tel: +49 611 26244 210
Konradinerallee 25,,Fax: +49 611 26244 262
65189 WIESBADEN,,E-mail: v.bodenbach@witcom.de
wittenberg-net GmbH,WBNET,Mr. Lars Froehlich
Dessauer Strasse 280,,Tel: +49 3491 7699 131
06886 LUTHERSTADT WITTENBERG,,Fax: +49 3491 7699 111
,,E-mail: lfroehlich@wittenberg-net.de
WOBCOM GmbH Wolfsburg fuer Telekommunikation und Dienstleistungen,WOBCOM,Mr. Hans-Juergen Dargel
Hesslinger Strasse 1 – 5,,Tel: +49 5361 8911 101
38440 Wolfsburg,,Fax: +49 5361 8911 109
,,E-mail: hans-juergen.dargel@wobcom.de
Wolf Lindenthal,SPIKOM,Mr Wolf Lindenthal
SPIEKEROOGkom,,Tel: +49 4976 267969
Westerloog 20 b,,Fax: +49 4976 706749
26474 SPIEKEROOG,,E-mail: buero@spiekeroogkom.de
Wolff Ehrhardt - Funknetz HG -,FUNKHG,Mr Wolff Ehrhardt
Eppsteiner Strasse 2 b,,Tel: +49 6172 8039917
61440 OBERURSEL,,Fax: +49 6172 8039913
,,E-mail: wolff@funknetz-hg.de
woopla GmbH,WOOPLA,woopla GmbH
Bismarckstrasse 142 a,,Tel: +49 203 45182820
47057 DUISBURG,,E-mail: hallo@woopla.de
WSW Wuppertaler Stadtwerke GmbH,WSWNET,Mr Pasquale Martic
Bromberger Str. 39 - 41,,Tel.: +49 202 569 3909
42281 WUPPERTAL,,Fax: +49 202 569 803909
,,E-mail : pasquale.martic@wsw-online.de
WTC Wohnen & TeleCommunication GmbH,TCWTCG,Mr Andreas Gaertig
& Co. KG,,Tel: +49 341 60 952 445
Medienallee 24,,Fax: +49 341 60 952 903
85774 UNTERFOEHRING,,E-mail: andreas.gaertig@pyur.com
XConnect GmbH (ex Flexagon GmbH),FLEX01,Mr Elmar Koerner
Marsstrasse 21,,Tel: +49 2421 9857 20
80335 MÜNCHEN,,Fax: +49 2421 9857 57
,,E-mail: e.koerner@xconnect.de
Yplay Germany GmbH,YPLAY,Mr. Walter Erl
Schulstrass 8,,Tel: +49 151 25205062
76532 BADEN-BADEN,,Fax: +49 3221 1084204
,,E-mail: walter.erl@yplay.de
ZEAG Energie AG,ZEAG,Tel: +49 7131 610 1300
Weipertstrasse 41,,Fax: +49 7131 610 1350
74076 HEILBRONN,,E-mail: horst.markl@zeag-energie.de
Ziegelmeier GmbH & Co. Antennenservice KG,ZGMANT,Mrs Lisa Ziegelmeier
Donauwoerther Strasse 228,,Tel: +49 821 410670
86154 AUGSBURG,,Fax: +49 821 4106723
,,E-mail: l.ziegelmeier@g-ziegelmeier.de
zollernalb-data GmbH,ZDGMBH,Tel: +49 7433 9989 520
Wasserwiesen 37,,Fax: +49 7433 9989 529
72336 BALINGEN,,E-mail: ep@zollernalbdata.de
Zweckverband Ostholstein,ZVOSTH,Mr Torsten Hindenburg
Wagrienring 3 - 13,,Tel: +49 4561 399 278
23730 SIERKSDORF­,,Fax: +49 4561 399 9278
,,E-mail: t.hindenburg@zvo.com
